year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,12,7,650,700,-10,1035,1026,9,DL,2421,N722TW,JFK,SLC,318,1990,7,0,2013-12-07T12:00:00Z
2013,2,10,1958,1855,63,31,2355,36,AA,1613,N625AA,JFK,SJU,173,1598,18,55,2013-02-10T23:00:00Z
2013,7,23,825,830,-5,1024,1039,-15,EV,4419,N21197,EWR,XNA,153,1131,8,30,2013-07-23T12:00:00Z
2013,3,27,957,956,1,1242,1240,2,B6,197,N629JB,JFK,LAS,320,2248,9,56,2013-03-27T13:00:00Z
2013,7,21,650,650,0,942,931,11,B6,525,N659JB,JFK,TPA,136,1005,6,50,2013-07-21T10:00:00Z
2013,11,27,938,940,-2,1125,1157,-32,EV,4880,N608QX,LGA,MEM,140,963,9,40,2013-11-27T14:00:00Z
2013,11,12,1214,1215,-1,1447,1440,7,EV,4396,N33182,EWR,MSY,196,1167,12,15,2013-11-12T17:00:00Z
2013,5,8,655,700,-5,959,1010,-11,AA,2279,N3EVAA,LGA,MIA,160,1096,7,0,2013-05-08T11:00:00Z
2013,4,1,1009,1015,-6,1251,1230,21,US,75,N661AW,EWR,PHX,313,2133,10,15,2013-04-01T14:00:00Z
2013,4,27,1116,1125,-9,1256,1325,-29,EV,5406,N604QX,EWR,MSP,144,1008,11,25,2013-04-27T15:00:00Z
2013,10,3,2029,2017,12,2344,2320,24,UA,771,N589UA,JFK,LAX,330,2475,20,17,2013-10-04T00:00:00Z
2013,9,8,1427,1430,-3,1559,1557,2,EV,5713,N909EV,LGA,IAD,49,229,14,30,2013-09-08T18:00:00Z
2013,2,9,1856,1859,-3,2244,2246,-2,B6,179,N715JB,JFK,PHX,317,2153,18,59,2013-02-09T23:00:00Z
2013,10,3,2211,1955,136,2332,2147,105,EV,5038,N759EV,LGA,BHM,117,866,19,55,2013-10-03T23:00:00Z
2013,3,11,2141,1901,160,2249,2021,148,EV,4131,N16559,EWR,RIC,51,277,19,1,2013-03-11T23:00:00Z
2013,10,18,2048,2050,-2,2145,2212,-27,DL,985,N314NB,JFK,BOS,35,187,20,50,2013-10-19T00:00:00Z
2013,1,14,2044,2100,-16,2348,2349,-1,B6,399,N599JB,LGA,MCO,142,950,21,0,2013-01-15T02:00:00Z
2013,3,31,1444,1446,-2,1742,1741,1,B6,141,N593JB,JFK,PBI,154,1028,14,46,2013-03-31T18:00:00Z
2013,1,28,1726,1730,-4,2002,2023,-21,UA,1637,N76288,EWR,TPA,138,997,17,30,2013-01-28T22:00:00Z
2013,3,13,1842,1850,-8,2002,2050,-48,AA,2019,N521AA,LGA,STL,121,888,18,50,2013-03-13T22:00:00Z
2013,12,25,849,730,79,1123,1040,43,AA,29,N3JJAA,LGA,PBI,142,1035,7,30,2013-12-25T12:00:00Z
2013,6,17,2027,1928,59,2218,2131,47,EV,4480,N14916,EWR,CLT,84,529,19,28,2013-06-17T23:00:00Z
2013,4,22,1901,1740,81,2127,1943,104,YV,2705,N927LR,LGA,CLT,98,544,17,40,2013-04-22T21:00:00Z
2013,8,5,1527,1530,-3,1750,1755,-5,MQ,3202,N694MQ,JFK,IND,99,665,15,30,2013-08-05T19:00:00Z
2013,11,13,1827,1830,-3,2130,2206,-36,UA,389,N510UA,JFK,SFO,339,2586,18,30,2013-11-13T23:00:00Z
2013,5,5,754,800,-6,1122,1105,17,B6,25,N630JB,JFK,FLL,174,1069,8,0,2013-05-05T12:00:00Z
2013,11,11,955,959,-4,1214,1241,-27,EV,4140,N11547,EWR,ATL,117,746,9,59,2013-11-11T14:00:00Z
2013,10,3,1902,1850,12,2219,2220,-1,VX,29,N841VA,JFK,SFO,360,2586,18,50,2013-10-03T22:00:00Z
2013,4,18,2026,2018,8,2300,2322,-22,UA,459,N404UA,EWR,FLL,136,1065,20,18,2013-04-19T00:00:00Z
2013,3,22,2017,2020,-3,2309,2327,-18,B6,801,N715JB,JFK,FLL,150,1069,20,20,2013-03-23T00:00:00Z
2013,12,10,829,835,-6,1206,1051,75,EV,4945,N612QX,LGA,CLT,111,544,8,35,2013-12-10T13:00:00Z
2013,11,17,805,811,-6,1040,1106,-26,B6,1783,N644JB,JFK,MCO,133,944,8,11,2013-11-17T13:00:00Z
2013,9,21,1830,1830,0,2125,2132,-7,DL,1543,N718TW,JFK,SEA,313,2422,18,30,2013-09-21T22:00:00Z
2013,11,11,932,936,-4,1035,1052,-17,B6,116,N267JB,JFK,SYR,46,209,9,36,2013-11-11T14:00:00Z
2013,7,25,620,620,0,837,843,-6,DL,1743,N659DL,JFK,ATL,112,760,6,20,2013-07-25T10:00:00Z
2013,5,5,1154,1200,-6,1445,1505,-20,AA,3,N329AA,JFK,LAX,320,2475,12,0,2013-05-05T16:00:00Z
2013,3,26,658,700,-2,756,807,-11,US,2116,N945UW,LGA,BOS,34,184,7,0,2013-03-26T11:00:00Z
2013,8,31,1922,1932,-10,2240,2228,12,B6,225,N588JB,JFK,TPA,140,1005,19,32,2013-08-31T23:00:00Z
2013,2,6,1554,1555,-1,1733,1748,-15,B6,917,N353JB,JFK,ORD,137,740,15,55,2013-02-06T20:00:00Z
2013,7,3,951,910,41,1202,1215,-13,UA,1232,N37437,EWR,LAX,288,2454,9,10,2013-07-03T13:00:00Z
2013,2,22,740,750,-10,922,940,-18,9E,3611,N8587E,JFK,PIT,70,340,7,50,2013-02-22T12:00:00Z
2013,5,6,840,840,0,1130,1157,-27,UA,1730,N18119,JFK,LAX,324,2475,8,40,2013-05-06T12:00:00Z
2013,9,27,1705,1709,-4,1806,1828,-22,UA,215,N414UA,EWR,BOS,38,200,17,9,2013-09-27T21:00:00Z
2013,9,1,824,825,-1,1039,1107,-28,DL,1959,N37700,JFK,MCO,116,944,8,25,2013-09-01T12:00:00Z
2013,2,16,855,900,-5,1236,1220,16,AA,647,N5EKAA,JFK,MIA,178,1089,9,0,2013-02-16T14:00:00Z
2013,8,12,557,600,-3,841,834,7,B6,27,N763JB,EWR,MCO,126,937,6,0,2013-08-12T10:00:00Z
2013,5,8,2157,2047,70,3,2235,88,9E,3395,N905XJ,JFK,DCA,44,213,20,47,2013-05-09T00:00:00Z
2013,8,24,611,616,-5,842,854,-12,UA,1144,N26226,EWR,MCO,130,937,6,16,2013-08-24T10:00:00Z
2013,10,13,1918,1910,8,2239,2215,24,AA,21,N335AA,JFK,LAX,341,2475,19,10,2013-10-13T23:00:00Z
2013,10,28,553,600,-7,844,856,-12,B6,371,N526JB,LGA,FLL,151,1076,6,0,2013-10-28T10:00:00Z
2013,3,29,1526,1530,-4,1722,1725,-3,MQ,4146,N627MQ,JFK,CMH,75,483,15,30,2013-03-29T19:00:00Z
2013,4,10,742,745,-3,1001,1013,-12,DL,807,N310DE,EWR,ATL,108,746,7,45,2013-04-10T11:00:00Z
2013,4,10,1142,1010,92,1328,1125,123,MQ,3795,N516MQ,EWR,ORD,126,719,10,10,2013-04-10T14:00:00Z
2013,1,10,1252,1240,12,1542,1555,-13,AA,2041,N5BSAA,JFK,MIA,149,1089,12,40,2013-01-10T17:00:00Z
2013,1,16,1633,1555,38,1956,1907,49,DL,1695,N312US,LGA,TPA,161,1010,15,55,2013-01-16T20:00:00Z
2013,11,28,1239,1246,-7,1426,1450,-24,DL,1131,N360NB,LGA,DTW,87,502,12,46,2013-11-28T17:00:00Z
2013,2,15,2138,2135,3,27,50,-23,AA,185,N323AA,JFK,LAX,325,2475,21,35,2013-02-16T02:00:00Z
2013,3,25,730,736,-6,1048,1115,-27,B6,643,N618JB,JFK,SFO,344,2586,7,36,2013-03-25T11:00:00Z
2013,11,3,1018,1023,-5,1208,1218,-10,US,1745,N569UW,EWR,CLT,86,529,10,23,2013-11-03T15:00:00Z
2013,10,25,1643,1645,-2,1935,1944,-9,B6,283,N779JB,JFK,MCO,137,944,16,45,2013-10-25T20:00:00Z
2013,10,25,556,600,-4,705,711,-6,EV,4533,N18102,EWR,BUF,49,282,6,0,2013-10-25T10:00:00Z
2013,7,30,1238,1237,1,1334,1351,-17,UA,1248,N73251,EWR,BOS,38,200,12,37,2013-07-30T16:00:00Z
2013,11,10,1244,1245,-1,1542,1555,-13,WN,3996,N484WN,EWR,HOU,215,1411,12,45,2013-11-10T17:00:00Z
2013,6,19,2035,2015,20,2332,2308,24,B6,43,N569JB,JFK,MCO,136,944,20,15,2013-06-20T00:00:00Z
2013,12,6,1338,1345,-7,1512,1529,-17,EV,5259,N712EV,LGA,MSN,135,812,13,45,2013-12-06T18:00:00Z
2013,12,1,1556,1600,-4,1739,1730,9,MQ,3734,N539MQ,LGA,BNA,116,764,16,0,2013-12-01T21:00:00Z
2013,9,13,1632,1615,17,1819,1823,-4,EV,3849,N14993,EWR,CVG,93,569,16,15,2013-09-13T20:00:00Z
2013,1,23,1552,1555,-3,1819,1810,9,EV,3820,N12135,EWR,SDF,119,642,15,55,2013-01-23T20:00:00Z
2013,5,13,935,940,-5,1101,1128,-27,EV,4608,N12157,LGA,CLE,67,419,9,40,2013-05-13T13:00:00Z
2013,6,5,1259,1300,-1,1544,1555,-11,VX,411,N622VA,JFK,LAX,326,2475,13,0,2013-06-05T17:00:00Z
2013,2,26,NA,1134,NA,NA,1350,NA,EV,4553,N34111,EWR,MCI,NA,1092,11,34,2013-02-26T16:00:00Z
2013,10,6,1832,1839,-7,2202,2156,6,UA,389,N554UA,JFK,SFO,333,2586,18,39,2013-10-06T22:00:00Z
2013,4,18,2301,2120,101,55,2315,100,EV,4700,N16963,EWR,CLT,79,529,21,20,2013-04-19T01:00:00Z
2013,10,3,1036,1025,11,1310,1258,12,DL,1529,N3730B,JFK,LAS,308,2248,10,25,2013-10-03T14:00:00Z
2013,2,3,1825,1830,-5,1957,2015,-18,MQ,4674,N515MQ,LGA,CLE,73,419,18,30,2013-02-03T23:00:00Z
2013,10,5,2057,2025,32,2400,2350,10,B6,915,N641JB,JFK,SFO,339,2586,20,25,2013-10-06T00:00:00Z
2013,5,26,1455,1500,-5,1703,1732,-29,DL,2347,N674DL,LGA,ATL,100,762,15,0,2013-05-26T19:00:00Z
2013,4,21,1340,1330,10,1643,1606,37,B6,127,N294JB,EWR,MCO,157,937,13,30,2013-04-21T17:00:00Z
2013,5,22,1451,1455,-4,1742,1752,-10,B6,63,N705JB,JFK,TPA,140,1005,14,55,2013-05-22T18:00:00Z
2013,10,5,736,740,-4,1021,1035,-14,B6,163,N354JB,JFK,SRQ,142,1041,7,40,2013-10-05T11:00:00Z
2013,4,18,635,640,-5,832,849,-17,EV,4441,N17185,EWR,IND,94,645,6,40,2013-04-18T10:00:00Z
2013,9,23,1244,1250,-6,1345,1400,-15,AA,178,N3KVAA,JFK,BOS,39,187,12,50,2013-09-23T16:00:00Z
2013,5,19,2204,2030,94,16,2227,109,EV,4247,N13553,EWR,DTW,77,488,20,30,2013-05-20T00:00:00Z
2013,12,21,2030,2030,0,2313,2323,-10,B6,153,N558JB,JFK,PBI,143,1028,20,30,2013-12-22T01:00:00Z
2013,6,8,1657,1700,-3,1923,1932,-9,EV,4170,N15574,EWR,ATL,119,746,17,0,2013-06-08T21:00:00Z
2013,9,22,1447,1455,-8,1647,1640,7,MQ,3359,N816MQ,JFK,RDU,78,427,14,55,2013-09-22T18:00:00Z
2013,9,10,1316,1310,6,1602,1535,27,FL,348,N278AT,LGA,ATL,108,762,13,10,2013-09-10T17:00:00Z
2013,5,28,1752,1759,-7,2030,2049,-19,B6,391,N629JB,LGA,MCO,128,950,17,59,2013-05-28T21:00:00Z
2013,7,29,2028,1930,58,2303,2224,39,DL,1485,N3762Y,LGA,MCO,125,950,19,30,2013-07-29T23:00:00Z
2013,11,25,1940,1920,20,2227,2202,25,9E,2925,N295PQ,JFK,MSY,193,1182,19,20,2013-11-26T00:00:00Z
2013,9,11,705,710,-5,1001,1000,1,AA,2493,N5BRAA,JFK,MCO,139,944,7,10,2013-09-11T11:00:00Z
2013,10,28,749,755,-6,921,910,11,MQ,3370,N857MQ,JFK,DCA,42,213,7,55,2013-10-28T11:00:00Z
2013,9,8,1205,1205,0,1357,1418,-21,UA,1625,N37252,EWR,DEN,208,1605,12,5,2013-09-08T16:00:00Z
2013,2,3,2120,2045,35,2236,2225,11,AA,371,N541AA,LGA,ORD,116,733,20,45,2013-02-04T01:00:00Z
2013,12,7,1004,1005,-1,1220,1220,0,DL,2319,N900DE,LGA,MSP,171,1020,10,5,2013-12-07T15:00:00Z
2013,9,27,1017,1015,2,1202,1212,-10,US,2067,N108UW,JFK,CLT,76,541,10,15,2013-09-27T14:00:00Z
2013,6,27,1708,1659,9,2114,2000,74,UA,442,N453UA,EWR,SAT,209,1569,16,59,2013-06-27T20:00:00Z
2013,9,26,2000,2004,-4,2326,2314,12,UA,1224,N75433,EWR,LAX,335,2454,20,4,2013-09-27T00:00:00Z
2013,4,16,644,650,-6,938,945,-7,AA,711,N3FAAA,LGA,DFW,200,1389,6,50,2013-04-16T10:00:00Z
2013,9,26,1402,1402,0,1550,1605,-15,EV,4193,N41104,EWR,MSP,146,1008,14,2,2013-09-26T18:00:00Z
2013,6,12,1556,1600,-4,1817,1815,2,MQ,3075,N923MQ,JFK,CVG,89,589,16,0,2013-06-12T20:00:00Z
2013,10,28,920,920,0,1252,1235,17,VX,407,N631VA,JFK,LAX,367,2475,9,20,2013-10-28T13:00:00Z
2013,7,28,1942,1735,127,2306,2030,156,AA,1901,N3FYAA,JFK,IAH,200,1417,17,35,2013-07-28T21:00:00Z
2013,1,2,2145,1925,140,54,2244,130,DL,2139,N368NW,LGA,MIA,159,1096,19,25,2013-01-03T00:00:00Z
2013,7,1,1351,1300,51,1627,1519,68,EV,5148,N228PQ,EWR,ATL,120,746,13,0,2013-07-01T17:00:00Z
2013,9,7,1838,1840,-2,2050,2111,-21,DL,87,N1501P,JFK,ATL,96,760,18,40,2013-09-07T22:00:00Z
2013,6,4,1240,1245,-5,1335,1353,-18,UA,587,N845UA,EWR,BOS,37,200,12,45,2013-06-04T16:00:00Z
2013,12,1,1938,1940,-2,2058,2115,-17,AA,363,N490AA,LGA,ORD,113,733,19,40,2013-12-02T00:00:00Z
2013,6,17,1610,1545,25,2006,2005,1,DL,4,N3765,JFK,SJU,193,1598,15,45,2013-06-17T19:00:00Z
2013,4,3,554,600,-6,901,850,11,AA,707,N3FTAA,LGA,DFW,226,1389,6,0,2013-04-03T10:00:00Z
2013,8,20,1603,1545,18,1947,2005,-18,DL,4,N3772H,JFK,SJU,200,1598,15,45,2013-08-20T19:00:00Z
2013,12,14,858,909,-11,1234,1248,-14,UA,497,N813UA,EWR,SFO,342,2565,9,9,2013-12-14T14:00:00Z
2013,9,1,117,2245,152,218,2359,139,B6,1816,N216JB,JFK,SYR,44,209,22,45,2013-09-02T02:00:00Z
2013,10,23,1508,1436,32,1648,1559,49,EV,5713,N836AS,LGA,IAD,48,229,14,36,2013-10-23T18:00:00Z
2013,10,25,1747,1738,9,2042,2005,37,FL,626,N290AT,LGA,ATL,105,762,17,38,2013-10-25T21:00:00Z
2013,11,4,1932,1934,-2,2234,2224,10,UA,352,N811UA,EWR,LAS,320,2227,19,34,2013-11-05T00:00:00Z
2013,4,13,855,900,-5,1129,1142,-13,DL,1747,N670DN,LGA,ATL,119,762,9,0,2013-04-13T13:00:00Z
2013,1,15,1918,1925,-7,2209,2229,-20,DL,1485,N908DE,LGA,MCO,148,950,19,25,2013-01-16T00:00:00Z
2013,7,19,1513,1520,-7,1654,1705,-11,AA,2223,N525AA,LGA,STL,125,888,15,20,2013-07-19T19:00:00Z
2013,4,25,1729,1632,57,1934,1824,70,EV,4411,N14543,EWR,MEM,143,946,16,32,2013-04-25T20:00:00Z
2013,10,23,1349,1355,-6,1607,1550,17,MQ,3567,N535MQ,LGA,CLT,96,544,13,55,2013-10-23T17:00:00Z
2013,3,8,1759,1340,259,1906,1443,263,EV,4088,N14916,EWR,ALB,31,143,13,40,2013-03-08T18:00:00Z
2013,5,13,723,725,-2,1006,1008,-2,UA,243,N520UA,EWR,MCO,142,937,7,25,2013-05-13T11:00:00Z
2013,7,23,2145,1748,237,18,2035,223,B6,299,N565JB,LGA,MCO,123,950,17,48,2013-07-23T21:00:00Z
2013,12,21,1454,1456,-2,1643,1646,-3,EV,4628,N14558,EWR,STL,145,872,14,56,2013-12-21T19:00:00Z
2013,2,25,NA,730,NA,NA,1004,NA,DL,807,N348NW,EWR,ATL,NA,746,7,30,2013-02-25T12:00:00Z
2013,9,18,1150,1150,0,1342,1415,-33,WN,1090,N402WN,LGA,DEN,213,1620,11,50,2013-09-18T15:00:00Z
2013,1,20,1706,1705,1,2016,2010,6,AA,1905,N437AA,EWR,DFW,215,1372,17,5,2013-01-20T22:00:00Z
2013,3,8,1819,1605,134,2118,1924,114,DL,161,N374NW,JFK,MIA,147,1089,16,5,2013-03-08T21:00:00Z
2013,1,20,1450,1445,5,1642,1640,2,EV,4381,N17560,EWR,DTW,93,488,14,45,2013-01-20T19:00:00Z
2013,9,11,1117,1129,-12,1344,1405,-21,B6,127,N821JB,EWR,MCO,123,937,11,29,2013-09-11T15:00:00Z
2013,5,29,755,800,-5,1053,1105,-12,B6,25,N527JB,JFK,FLL,155,1069,8,0,2013-05-29T12:00:00Z
2013,3,21,538,545,-7,944,923,21,B6,725,N789JB,JFK,BQN,221,1576,5,45,2013-03-21T09:00:00Z
2013,10,29,950,850,60,1058,1003,55,EV,3810,N13995,EWR,BUF,52,282,8,50,2013-10-29T12:00:00Z
2013,10,15,2126,2059,27,2312,2242,30,EV,4672,N27200,EWR,STL,134,872,20,59,2013-10-16T00:00:00Z
2013,12,3,716,719,-3,918,941,-23,UA,573,N819UA,EWR,MSY,167,1167,7,19,2013-12-03T12:00:00Z
2013,4,12,818,815,3,1128,1119,9,B6,181,N608JB,JFK,SAN,332,2446,8,15,2013-04-12T12:00:00Z
2013,2,28,1652,1700,-8,1808,1817,-9,US,2183,N765US,LGA,DCA,44,214,17,0,2013-02-28T22:00:00Z
2013,5,11,1718,1530,108,2103,1835,148,9E,3325,N915XJ,JFK,DFW,210,1391,15,30,2013-05-11T19:00:00Z
2013,9,16,1451,1501,-10,1606,1635,-29,UA,685,N497UA,LGA,ORD,114,733,15,1,2013-09-16T19:00:00Z
2013,6,7,1839,1840,-1,2204,2132,32,DL,1629,N3761R,JFK,LAS,302,2248,18,40,2013-06-07T22:00:00Z
2013,4,17,654,655,-1,817,820,-3,WN,404,N275WN,LGA,MKE,116,738,6,55,2013-04-17T10:00:00Z
2013,3,7,2254,2150,64,159,42,77,B6,325,N524JB,JFK,TPA,139,1005,21,50,2013-03-08T02:00:00Z
2013,11,30,1958,1935,23,2124,2131,-7,EV,5287,N713EV,LGA,MSN,117,812,19,35,2013-12-01T00:00:00Z
2013,2,14,601,600,1,913,925,-12,UA,1665,N78285,EWR,LAX,347,2454,6,0,2013-02-14T11:00:00Z
2013,7,9,1458,1455,3,1914,1905,9,AA,1635,N5EVAA,JFK,SJU,199,1598,14,55,2013-07-09T18:00:00Z
2013,12,20,757,759,-2,1027,1037,-10,DL,2047,N613DL,LGA,ATL,118,762,7,59,2013-12-20T12:00:00Z
2013,8,2,1155,1200,-5,1452,1455,-3,DL,863,N706TW,JFK,LAX,328,2475,12,0,2013-08-02T16:00:00Z
2013,3,21,1616,1600,16,1934,1934,0,DL,1461,N711ZX,JFK,LAX,336,2475,16,0,2013-03-21T20:00:00Z
2013,8,11,1340,1325,15,1505,1505,0,MQ,3493,N717MQ,LGA,CLE,66,419,13,25,2013-08-11T17:00:00Z
2013,9,21,1640,1645,-5,1751,1820,-29,MQ,3216,N906MQ,JFK,ORF,49,290,16,45,2013-09-21T20:00:00Z
2013,8,3,1357,1405,-8,1458,1516,-18,B6,2480,N183JB,EWR,BOS,41,200,14,5,2013-08-03T18:00:00Z
2013,12,27,1159,1200,-1,1441,1521,-40,DL,423,N703TW,JFK,LAX,309,2475,12,0,2013-12-27T17:00:00Z
2013,1,18,559,600,-1,910,925,-15,UA,303,N554UA,JFK,SFO,354,2586,6,0,2013-01-18T11:00:00Z
2013,2,2,1102,830,152,1242,1021,141,9E,4220,N8477R,JFK,RDU,74,427,8,30,2013-02-02T13:00:00Z
2013,2,12,1233,1235,-2,1533,1535,-2,UA,1186,N76288,EWR,MIA,165,1085,12,35,2013-02-12T17:00:00Z
2013,5,6,1101,1110,-9,1243,1251,-8,EV,5273,N724EV,LGA,PIT,56,335,11,10,2013-05-06T15:00:00Z
2013,3,14,1615,1605,10,1748,1750,-2,EV,5486,N759EV,LGA,PIT,58,335,16,5,2013-03-14T20:00:00Z
2013,11,26,1156,1145,11,1322,1320,2,WN,3421,N940WN,LGA,MDW,124,725,11,45,2013-11-26T16:00:00Z
2013,8,23,1822,1824,-2,2051,2129,-38,B6,1013,N519JB,JFK,LGB,310,2465,18,24,2013-08-23T22:00:00Z
2013,5,10,1707,1654,13,1936,1928,8,EV,4705,N14568,EWR,ATL,115,746,16,54,2013-05-10T20:00:00Z
2013,8,7,1035,1044,-9,1245,1246,-1,EV,5955,N12922,EWR,IND,99,645,10,44,2013-08-07T14:00:00Z
2013,10,22,1751,1759,-8,1954,2000,-6,DL,1321,N327NB,EWR,MSP,145,1008,17,59,2013-10-22T21:00:00Z
2013,6,12,1548,1550,-2,1850,1900,-10,UA,1151,N75426,EWR,SEA,330,2402,15,50,2013-06-12T19:00:00Z
2013,10,27,1225,1230,-5,1342,1405,-23,AA,329,N4WSAA,LGA,ORD,118,733,12,30,2013-10-27T16:00:00Z
2013,6,28,758,745,13,1015,1001,14,DL,27,N3773D,JFK,ATL,109,760,7,45,2013-06-28T11:00:00Z
2013,10,9,1258,1259,-1,1537,1555,-18,UA,1280,N16701,LGA,IAH,187,1416,12,59,2013-10-09T16:00:00Z
2013,4,1,612,615,-3,742,750,-8,MQ,4518,N722MQ,LGA,RDU,70,431,6,15,2013-04-01T10:00:00Z
2013,4,5,1306,1252,14,1428,1420,8,EV,4106,N14905,EWR,BNA,110,748,12,52,2013-04-05T16:00:00Z
2013,11,4,1139,1125,14,1341,1310,31,AA,327,N3EGAA,LGA,ORD,125,733,11,25,2013-11-04T16:00:00Z
2013,7,1,NA,1230,NA,NA,1352,NA,B6,2502,N274JB,JFK,BUF,NA,301,12,30,2013-07-01T16:00:00Z
2013,10,11,1940,1741,119,2127,1944,103,EV,4667,N14171,EWR,MSP,140,1008,17,41,2013-10-11T21:00:00Z
2013,11,7,1901,1900,1,2106,2040,26,MQ,3591,N804MQ,LGA,RDU,78,431,19,0,2013-11-08T00:00:00Z
2013,5,3,844,845,-1,1049,1047,2,US,1429,N766US,LGA,CLT,86,544,8,45,2013-05-03T12:00:00Z
2013,11,15,1739,1729,10,2031,1955,36,FL,400,N943AT,LGA,ATL,130,762,17,29,2013-11-15T22:00:00Z
2013,7,17,2158,1940,138,2347,2142,125,EV,4361,N16987,EWR,TYS,87,631,19,40,2013-07-17T23:00:00Z
2013,8,7,2054,2059,-5,2302,2307,-5,EV,5254,N738EV,LGA,DSM,154,1031,20,59,2013-08-08T00:00:00Z
2013,11,17,1310,1315,-5,1612,1630,-18,B6,1639,N766JB,LGA,RSW,149,1080,13,15,2013-11-17T18:00:00Z
2013,3,28,1049,1056,-7,1150,1215,-25,EV,4221,N14920,EWR,BUF,48,282,10,56,2013-03-28T14:00:00Z
2013,1,29,1917,1925,-8,2220,2247,-27,DL,2139,N979DL,LGA,MIA,143,1096,19,25,2013-01-30T00:00:00Z
2013,2,25,638,645,-7,833,846,-13,US,1965,N176UW,EWR,CLT,92,529,6,45,2013-02-25T11:00:00Z
2013,2,23,955,1000,-5,1252,1258,-6,UA,517,N405UA,EWR,MCO,148,937,10,0,2013-02-23T15:00:00Z
2013,11,29,1759,1800,-1,1947,2005,-18,US,1986,N183UW,JFK,CLT,82,541,18,0,2013-11-29T23:00:00Z
2013,6,30,2228,2000,148,2334,2137,117,UA,695,N459UA,LGA,ORD,109,733,20,0,2013-07-01T00:00:00Z
2013,4,18,1658,1300,238,1904,1438,266,UA,415,N832UA,LGA,ORD,109,733,13,0,2013-04-18T17:00:00Z
2013,12,23,730,735,-5,1003,1008,-5,B6,677,N355JB,JFK,JAX,124,828,7,35,2013-12-23T12:00:00Z
2013,3,19,NA,600,NA,NA,735,NA,MQ,3768,N3AEMQ,EWR,ORD,NA,719,6,0,2013-03-19T10:00:00Z
2013,12,3,636,645,-9,851,857,-6,9E,3769,N8914A,EWR,CVG,104,569,6,45,2013-12-03T11:00:00Z
2013,2,22,556,600,-4,903,925,-22,UA,303,N580UA,JFK,SFO,344,2586,6,0,2013-02-22T11:00:00Z
2013,10,20,1448,1450,-2,1734,1745,-11,UA,258,N417UA,EWR,MCO,146,937,14,50,2013-10-20T18:00:00Z
2013,12,20,1411,1408,3,1617,1613,4,EV,4100,N15980,EWR,MEM,163,946,14,8,2013-12-20T19:00:00Z
2013,10,4,1219,1220,-1,1406,1355,11,MQ,3361,N812MQ,JFK,RDU,69,427,12,20,2013-10-04T16:00:00Z
2013,6,24,730,730,0,909,930,-21,DL,831,N918DL,LGA,DTW,77,502,7,30,2013-06-24T11:00:00Z
2013,5,24,1926,1930,-4,2115,2155,-40,EV,4998,N608QX,LGA,MCI,145,1107,19,30,2013-05-24T23:00:00Z
2013,7,25,640,619,21,913,904,9,UA,742,N521UA,EWR,LAX,308,2454,6,19,2013-07-25T10:00:00Z
2013,7,18,804,815,-11,933,955,-22,MQ,3531,N723MQ,LGA,RDU,62,431,8,15,2013-07-18T12:00:00Z
2013,7,4,1101,1030,31,1345,1350,-5,VX,23,N642VA,JFK,SFO,322,2586,10,30,2013-07-04T14:00:00Z
2013,5,26,1838,1845,-7,2119,2150,-31,B6,509,N659JB,EWR,FLL,137,1065,18,45,2013-05-26T22:00:00Z
2013,5,19,1150,1200,-10,1256,1311,-15,US,2173,N946UW,LGA,DCA,51,214,12,0,2013-05-19T16:00:00Z
2013,7,27,1033,1025,8,1315,1308,7,B6,925,N593JB,JFK,TPA,138,1005,10,25,2013-07-27T14:00:00Z
2013,6,12,1156,1200,-4,1419,1435,-16,DL,1947,N695DL,LGA,ATL,101,762,12,0,2013-06-12T16:00:00Z
2013,4,1,1953,1955,-2,2133,2140,-7,EV,4126,N11551,LGA,CLE,73,419,19,55,2013-04-01T23:00:00Z
2013,4,29,1441,1445,-4,1853,1805,48,AA,1925,N3BXAA,LGA,MIA,170,1096,14,45,2013-04-29T18:00:00Z
2013,8,26,624,625,-1,914,931,-17,UA,1668,N12221,EWR,SFO,328,2565,6,25,2013-08-26T10:00:00Z
2013,6,24,1452,1455,-3,1840,1905,-25,AA,1635,N5FGAA,JFK,SJU,207,1598,14,55,2013-06-24T18:00:00Z
2013,10,27,1654,1659,-5,1946,2007,-21,DL,706,N3737C,JFK,AUS,211,1521,16,59,2013-10-27T20:00:00Z
2013,12,3,732,720,12,1028,1045,-17,AA,1345,N335AA,JFK,MIA,148,1089,7,20,2013-12-03T12:00:00Z
2013,10,27,1954,1911,43,2143,2110,33,EV,3264,N15910,EWR,CLT,80,529,19,11,2013-10-27T23:00:00Z
2013,1,17,648,640,8,906,900,6,EV,4122,N13965,EWR,SDF,119,642,6,40,2013-01-17T11:00:00Z
2013,9,11,1040,1050,-10,1140,1223,-43,EV,4952,N752EV,LGA,ROC,42,254,10,50,2013-09-11T14:00:00Z
2013,5,27,1246,1250,-4,1359,1408,-9,EV,4104,N15574,EWR,BNA,106,748,12,50,2013-05-27T16:00:00Z
2013,11,22,1943,1913,30,2255,2227,28,UA,1149,N37471,EWR,SEA,350,2402,19,13,2013-11-23T00:00:00Z
